loan_id,payment_number,scheduled_payment_date,actual_payment_date,amount_due,amount_paid,days_late,payment_status
LOAN-000027,8,2023-01-18,2023-01-17,$463.61,$463.61,0,ON_TIME
LOAN-000027,9,2023-02-18,2023-02-17,$463.61,$463.61,0,ON_TIME
LOAN-000027,10,2023-03-18,2023-03-17,$463.61,$463.61,0,ON_TIME
LOAN-000027,11,2023-04-18,2023-04-16,$463.61,$463.61,0,ON_TIME
LOAN-000027,12,2023-05-18,2023-05-18,$463.61,$463.61,0,ON_TIME
LOAN-000028,1,2022-06-25,2022-06-23,$93.91,$93.91,0,ON_TIME
LOAN-000028,2,2022-07-25,2022-07-25,$93.91,$93.91,0,ON_TIME
LOAN-000028,3,2022-08-25,2022-08-23,$93.91,$93.91,0,ON_TIME
LOAN-000028,4,2022-09-25,2022-09-25,$93.91,$93.91,0,ON_TIME
LOAN-000028,5,2022-10-25,2022-10-25,$93.91,$93.91,0,ON_TIME
LOAN-000028,6,2022-11-25,2022-11-25,$93.91,$93.91,0,ON_TIME
LOAN-000028,7,2022-12-25,2022-12-23,$93.91,$93.91,0,ON_TIME
LOAN-000028,8,2023-01-25,2023-01-24,$93.91,$93.91,0,ON_TIME
LOAN-000028,9,2023-02-25,2023-02-25,$93.91,$93.91,0,ON_TIME
LOAN-000028,10,2023-03-25,2023-03-25,$93.91,$93.91,0,ON_TIME
LOAN-000028,11,2023-04-25,2023-04-24,$93.91,$93.91,0,ON_TIME
LOAN-000028,12,2023-05-25,2023-05-23,$93.91,$93.91,0,ON_TIME
LOAN-000029,1,2022-12-05,2022-12-04,$198.04,$198.04,0,ON_TIME
LOAN-000029,2,2023-01-05,2023-01-03,$198.04,$198.04,0,ON_TIME
LOAN-000029,3,2023-02-05,2023-02-04,$198.04,$198.04,0,ON_TIME
LOAN-000029,4,2023-03-05,2023-03-05,$198.04,$198.04,0,ON_TIME
LOAN-000029,5,2023-04-05,2023-04-03,$198.04,$198.04,0,ON_TIME
LOAN-000029,6,2023-05-05,2023-05-05,$198.04,$198.04,0,ON_TIME
LOAN-000029,7,2023-06-05,2023-06-05,$198.04,$198.04,0,ON_TIME
LOAN-000029,8,2023-07-05,2023-07-03,$198.04,$198.04,0,ON_TIME
LOAN-000029,9,2023-08-05,2023-08-04,$198.04,$198.04,0,ON_TIME
LOAN-000029,10,2023-09-05,2023-10-02,$198.04,$198.04,27,LATE_1_30
LOAN-000029,11,2023-10-05,2023-10-05,$198.04,$198.04,0,ON_TIME
LOAN-000029,12,2023-11-05,2023-11-04,$198.04,$198.04,0,ON_TIME
LOAN-000030,1,2023-01-27,2023-01-26,$69.29,$69.29,0,ON_TIME
LOAN-000030,2,2023-02-27,2023-03-03,$69.29,$69.29,4,LATE_1_30
LOAN-000030,3,2023-03-27,2023-03-25,$69.29,$69.29,0,ON_TIME
LOAN-000030,4,2023-04-27,2023-04-26,$69.29,$69.29,0,ON_TIME
LOAN-000030,5,2023-05-27,2023-05-27,$69.29,$69.29,0,ON_TIME
LOAN-000030,6,2023-06-27,2023-06-26,$69.29,$69.29,0,ON_TIME
LOAN-000030,7,2023-07-27,2023-07-27,$69.29,$69.29,0,ON_TIME
LOAN-000030,8,2023-08-27,2023-08-27,$69.29,$69.29,0,ON_TIME
LOAN-000030,9,2023-09-27,2023-09-26,$69.29,$69.29,0,ON_TIME
LOAN-000030,10,2023-10-27,2023-10-26,$69.29,$69.29,0,ON_TIME
LOAN-000030,11,2023-11-27,2023-11-27,$69.29,$69.29,0,ON_TIME
LOAN-000030,12,2023-12-27,2023-12-26,$69.29,$69.29,0,ON_TIME
LOAN-000031,1,2022-09-16,2022-09-18,$73.07,$73.07,2,LATE_1_30
LOAN-000031,2,2022-10-16,2022-10-16,$73.07,$73.07,0,ON_TIME
LOAN-000031,3,2022-11-16,2022-11-14,$73.07,$73.07,0,ON_TIME
LOAN-000031,4,2022-12-16,2022-12-16,$73.07,$73.07,0,ON_TIME
LOAN-000031,5,2023-01-16,2023-01-15,$73.07,$73.07,0,ON_TIME
LOAN-000031,6,2023-02-16,2023-02-16,$73.07,$73.07,0,ON_TIME
LOAN-000031,7,2023-03-16,2023-03-15,$73.07,$73.07,0,ON_TIME
LOAN-000031,8,2023-04-16,2023-04-16,$73.07,$73.07,0,ON_TIME
LOAN-000031,9,2023-05-16,2023-05-14,$73.07,$73.07,0,ON_TIME
LOAN-000031,10,2023-06-16,2023-06-16,$73.07,$73.07,0,ON_TIME
LOAN-000031,11,2023-07-16,2023-07-14,$73.07,$73.07,0,ON_TIME
LOAN-000031,12,2023-08-16,2023-08-15,$73.07,$73.07,0,ON_TIME
LOAN-000032,1,2022-08-11,2022-08-09,$214.84,$214.84,0,ON_TIME
LOAN-000032,2,2022-09-11,2022-09-11,$214.84,$214.84,0,ON_TIME
LOAN-000032,3,2022-10-11,2022-10-11,$214.84,$214.84,0,ON_TIME
LOAN-000032,4,2022-11-11,2022-11-09,$214.84,$214.84,0,ON_TIME
LOAN-000032,5,2022-12-11,2022-12-09,$214.84,$214.84,0,ON_TIME
LOAN-000032,6,2023-01-11,2023-01-10,$214.84,$214.84,0,ON_TIME
LOAN-000032,7,2023-02-11,2023-02-10,$214.84,$214.84,0,ON_TIME
LOAN-000032,8,2023-03-11,2023-03-10,$214.84,$214.84,0,ON_TIME
LOAN-000032,9,2023-04-11,2023-04-11,$214.84,$214.84,0,ON_TIME
LOAN-000032,10,2023-05-11,2023-05-11,$214.84,$214.84,0,ON_TIME
LOAN-000032,11,2023-06-11,2023-06-11,$214.84,$214.84,0,ON_TIME
LOAN-000032,12,2023-07-11,2023-07-31,$214.84,$214.84,20,LATE_1_30
LOAN-000033,1,2022-10-30,2022-10-30,$680.01,$680.01,0,ON_TIME
LOAN-000033,2,2022-11-30,2022-11-28,$680.01,$680.01,0,ON_TIME
LOAN-000033,3,2022-12-30,2022-12-28,$680.01,$680.01,0,ON_TIME
LOAN-000033,4,2023-01-30,2023-01-29,$680.01,$680.01,0,ON_TIME
LOAN-000033,5,2023-02-28,2023-02-27,$680.01,$680.01,0,ON_TIME
LOAN-000033,6,2023-03-30,2023-03-30,$680.01,$680.01,0,ON_TIME
LOAN-000033,7,2023-04-30,2023-04-30,$680.01,$680.01,0,ON_TIME
LOAN-000033,8,2023-05-30,2023-05-29,$680.01,$680.01,0,ON_TIME
LOAN-000033,9,2023-06-30,2023-06-29,$680.01,$680.01,0,ON_TIME
LOAN-000033,10,2023-07-30,2023-08-01,$680.01,$680.01,2,LATE_1_30
LOAN-000033,11,2023-08-30,2023-08-30,$680.01,$680.01,0,ON_TIME
LOAN-000033,12,2023-09-30,2023-09-28,$680.01,$680.01,0,ON_TIME
LOAN-000034,1,2022-12-07,2022-12-07,$385.28,$385.28,0,ON_TIME
LOAN-000034,2,2023-01-07,2023-01-06,$385.28,$385.28,0,ON_TIME
LOAN-000034,3,2023-02-07,2023-02-07,$385.28,$385.28,0,ON_TIME
LOAN-000034,4,2023-03-07,2023-03-06,$385.28,$385.28,0,ON_TIME
LOAN-000034,5,2023-04-07,2023-04-05,$385.28,$385.28,0,ON_TIME
LOAN-000034,6,2023-05-07,2023-05-07,$385.28,$385.28,0,ON_TIME
LOAN-000034,7,2023-06-07,2023-06-07,$385.28,$385.28,0,ON_TIME
LOAN-000034,8,2023-07-07,2023-07-05,$385.28,$385.28,0,ON_TIME
LOAN-000034,9,2023-08-07,2023-09-02,$385.28,$385.28,26,LATE_1_30
LOAN-000034,10,2023-09-07,2023-09-05,$385.28,$385.28,0,ON_TIME
LOAN-000034,11,2023-10-07,2023-10-11,$385.28,$385.28,4,LATE_1_30
LOAN-000034,12,2023-11-07,2023-11-06,$385.28,$385.28,0,ON_TIME
LOAN-000035,1,2022-11-21,2022-11-21,$299.98,$299.98,0,ON_TIME
LOAN-000035,2,2022-12-21,2022-12-21,$299.98,$299.98,0,ON_TIME
LOAN-000035,3,2023-01-21,2023-01-20,$299.98,$299.98,0,ON_TIME
LOAN-000035,4,2023-02-21,2023-02-21,$299.98,$299.98,0,ON_TIME
LOAN-000035,5,2023-03-21,2023-03-20,$299.98,$299.98,0,ON_TIME
LOAN-000035,6,2023-04-21,2023-04-20,$299.98,$299.98,0,ON_TIME
LOAN-000035,7,2023-05-21,2023-05-19,$299.98,$299.98,0,ON_TIME
LOAN-000035,8,2023-06-21,2023-06-21,$299.98,$299.98,0,ON_TIME
LOAN-000035,9,2023-07-21,2023-07-19,$299.98,$299.98,0,ON_TIME
LOAN-000035,10,2023-08-21,2023-08-19,$299.98,$299.98,0,ON_TIME
LOAN-000035,11,2023-09-21,2023-09-21,$299.98,$299.98,0,ON_TIME
LOAN-000035,12,2023-10-21,2023-10-20,$299.98,$299.98,0,ON_TIME
LOAN-000036,1,2022-09-28,2022-09-28,$462.23,$462.23,0,ON_TIME
LOAN-000036,2,2022-10-28,2022-10-27,$462.23,$462.23,0,ON_TIME
LOAN-000036,3,2022-11-28,2022-11-28,$462.23,$462.23,0,ON_TIME
LOAN-000036,4,2022-12-28,2022-12-27,$462.23,$462.23,0,ON_TIME
LOAN-000036,5,2023-01-28,2023-01-26,$462.23,$462.23,0,ON_TIME
LOAN-000036,6,2023-02-28,2023-02-26,$462.23,$462.23,0,ON_TIME
LOAN-000036,7,2023-03-28,2023-03-26,$462.23,$462.23,0,ON_TIME
LOAN-000036,8,2023-04-28,2023-06-18,$462.23,$278.67,51,LATE_31_90
LOAN-000036,9,2023-05-28,2023-05-27,$462.23,$462.23,0,ON_TIME
LOAN-000036,10,2023-06-28,2023-06-28,$462.23,$462.23,0,ON_TIME
LOAN-000036,11,2023-07-28,2023-07-27,$462.23,$462.23,0,ON_TIME
LOAN-000036,12,2023-08-28,2023-08-27,$462.23,$462.23,0,ON_TIME
LOAN-000037,1,2022-05-23,2022-05-23,$238.99,$238.99,0,ON_TIME
LOAN-000037,2,2022-06-23,2022-07-07,$238.99,$238.99,14,LATE_1_30
LOAN-000037,3,2022-07-23,2022-07-22,$238.99,$238.99,0,ON_TIME
LOAN-000037,4,2022-08-23,2022-09-19,$238.99,$238.99,27,LATE_1_30
LOAN-000037,5,2022-09-23,2022-09-23,$238.99,$238.99,0,ON_TIME
LOAN-000037,6,2022-10-23,2022-10-23,$238.99,$238.99,0,ON_TIME
LOAN-000037,7,2022-11-23,2022-11-21,$238.99,$238.99,0,ON_TIME
LOAN-000037,8,2022-12-23,2022-12-21,$238.99,$238.99,0,ON_TIME
LOAN-000037,9,2023-01-23,2023-01-23,$238.99,$238.99,0,ON_TIME
LOAN-000037,10,2023-02-23,2023-02-23,$238.99,$238.99,0,ON_TIME
LOAN-000037,11,2023-03-23,2023-03-22,$238.99,$238.99,0,ON_TIME
LOAN-000037,12,2023-04-23,2023-04-23,$238.99,$238.99,0,ON_TIME
LOAN-000038,1,2022-03-07,2022-03-07,$566.45,$566.45,0,ON_TIME
LOAN-000038,2,2022-04-07,2022-04-05,$566.45,$566.45,0,ON_TIME
LOAN-000038,3,2022-05-07,2022-05-15,$566.45,$566.45,8,LATE_1_30
LOAN-000038,4,2022-06-07,2022-06-07,$566.45,$566.45,0,ON_TIME
LOAN-000038,5,2022-07-07,2022-09-17,$566.45,$246.60,72,LATE_31_90
LOAN-000038,6,2022-08-07,2022-10-28,$566.45,$284.44,82,LATE_31_90
LOAN-000038,7,2022-09-07,2022-09-05,$566.45,$566.45,0,ON_TIME
LOAN-000038,8,2022-10-07,2022-10-07,$566.45,$566.45,0,ON_TIME
LOAN-000038,9,2022-11-07,2022-11-06,$566.45,$566.45,0,ON_TIME
LOAN-000038,10,2022-12-07,2022-12-15,$566.45,$566.45,8,LATE_1_30
LOAN-000038,11,2023-01-07,2023-01-07,$566.45,$566.45,0,ON_TIME
LOAN-000038,12,2023-02-07,2023-02-06,$566.45,$566.45,0,ON_TIME
LOAN-000039,1,2023-03-26,2023-04-23,$859.88,$859.88,28,LATE_1_30
LOAN-000039,2,2023-04-26,2023-04-26,$859.88,$859.88,0,ON_TIME
LOAN-000039,3,2023-05-26,2023-05-25,$859.88,$859.88,0,ON_TIME
LOAN-000039,4,2023-06-26,2023-06-26,$859.88,$859.88,0,ON_TIME
LOAN-000039,5,2023-07-26,2023-10-06,$859.88,$610.22,72,LATE_31_90
LOAN-000039,6,2023-08-26,2023-08-24,$859.88,$859.88,0,ON_TIME
LOAN-000039,7,2023-09-26,2023-09-25,$859.88,$859.88,0,ON_TIME
LOAN-000039,8,2023-10-26,2023-10-25,$859.88,$859.88,0,ON_TIME
LOAN-000039,9,2023-11-26,2023-11-26,$859.88,$859.88,0,ON_TIME
LOAN-000039,10,2023-12-26,2024-02-13,$859.88,$363.13,49,LATE_31_90
LOAN-000039,11,2024-01-26,2024-01-26,$859.88,$859.88,0,ON_TIME
LOAN-000039,12,2024-02-26,2024-03-29,$859.88,$507.19,32,LATE_31_90
LOAN-000040,1,2023-01-16,2023-02-27,$539.81,$305.87,42,LATE_31_90
LOAN-000040,2,2023-02-16,2023-02-15,$539.81,$539.81,0,ON_TIME
LOAN-000040,3,2023-03-16,2023-03-14,$539.81,$539.81,0,ON_TIME
LOAN-000040,4,2023-04-16,2023-05-02,$539.81,$539.81,16,LATE_1_30
LOAN-000040,5,2023-05-16,2023-05-15,$539.81,$539.81,0,ON_TIME
LOAN-000040,6,2023-06-16,2023-06-14,$539.81,$539.81,0,ON_TIME
LOAN-000040,7,2023-07-16,2023-07-16,$539.81,$539.81,0,ON_TIME
LOAN-000040,8,2023-08-16,2023-08-15,$539.81,$539.81,0,ON_TIME
LOAN-000040,9,2023-09-16,2023-09-15,$539.81,$539.81,0,ON_TIME
LOAN-000040,10,2023-10-16,2023-10-14,$539.81,$539.81,0,ON_TIME
LOAN-000040,11,2023-11-16,2023-11-14,$539.81,$539.81,0,ON_TIME
LOAN-000040,12,2023-12-16,2023-12-14,$539.81,$539.81,0,ON_TIME
LOAN-000041,1,2022-12-05,2023-01-27,$578.70,$340.16,53,LATE_31_90
LOAN-000041,2,2023-01-05,2023-01-04,$578.70,$578.70,0,ON_TIME
LOAN-000041,3,2023-02-05,2023-02-03,$578.70,$578.70,0,ON_TIME
LOAN-000041,4,2023-03-05,2023-03-03,$578.70,$578.70,0,ON_TIME
LOAN-000041,5,2023-04-05,2023-04-09,$578.70,$578.70,4,LATE_1_30
LOAN-000041,6,2023-05-05,2023-05-04,$578.70,$578.70,0,ON_TIME
LOAN-000041,7,2023-06-05,2023-06-05,$578.70,$578.70,0,ON_TIME
LOAN-000041,8,2023-07-05,2023-07-04,$578.70,$578.70,0,ON_TIME
LOAN-000041,9,2023-08-05,2023-08-05,$578.70,$578.70,0,ON_TIME
LOAN-000041,10,2023-09-05,2023-09-05,$578.70,$578.70,0,ON_TIME
LOAN-000041,11,2023-10-05,2023-10-05,$578.70,$578.70,0,ON_TIME
LOAN-000041,12,2023-11-05,2023-11-05,$578.70,$578.70,0,ON_TIME
LOAN-000042,1,2023-02-18,2023-02-17,$703.74,$703.74,0,ON_TIME
LOAN-000042,2,2023-03-18,2023-03-16,$703.74,$703.74,0,ON_TIME
LOAN-000042,3,2023-04-18,2023-04-17,$703.74,$703.74,0,ON_TIME
LOAN-000042,4,2023-05-18,2023-05-17,$703.74,$703.74,0,ON_TIME
LOAN-000042,5,2023-06-18,2023-06-27,$703.74,$703.74,9,LATE_1_30
LOAN-000042,6,2023-07-18,2023-08-01,$703.74,$703.74,14,LATE_1_30
LOAN-000042,7,2023-08-18,2023-08-16,$703.74,$703.74,0,ON_TIME
LOAN-000042,8,2023-09-18,2023-11-04,$703.74,$557.84,47,LATE_31_90
LOAN-000042,9,2023-10-18,2023-10-18,$703.74,$703.74,0,ON_TIME
LOAN-000042,10,2023-11-18,2023-11-17,$703.74,$703.74,0,ON_TIME
LOAN-000042,11,2023-12-18,2024-01-07,$703.74,$703.74,20,LATE_1_30
LOAN-000042,12,2024-01-18,2024-01-17,$703.74,$703.74,0,ON_TIME
LOAN-000043,1,2022-03-25,2022-04-15,$178.92,$178.92,21,LATE_1_30
LOAN-000043,2,2022-04-25,2022-05-12,$178.92,$178.92,17,LATE_1_30
LOAN-000043,3,2022-05-25,2022-05-24,$178.92,$178.92,0,ON_TIME
LOAN-000043,4,2022-06-25,2022-06-23,$178.92,$178.92,0,ON_TIME
LOAN-000043,5,2022-07-25,2022-07-24,$178.92,$178.92,0,ON_TIME
LOAN-000043,6,2022-08-25,2022-08-23,$178.92,$178.92,0,ON_TIME
LOAN-000043,7,2022-09-25,2022-09-24,$178.92,$178.92,0,ON_TIME
LOAN-000043,8,2022-10-25,2022-10-25,$178.92,$178.92,0,ON_TIME
LOAN-000043,9,2022-11-25,2022-11-23,$178.92,$178.92,0,ON_TIME
LOAN-000043,10,2022-12-25,2022-12-25,$178.92,$178.92,0,ON_TIME
LOAN-000043,11,2023-01-25,2023-03-15,$178.92,$112.79,49,LATE_31_90
LOAN-000043,12,2023-02-25,2023-04-02,$178.92,$116.06,36,LATE_31_90
LOAN-000044,1,2022-07-22,2022-07-20,$612.19,$612.19,0,ON_TIME
LOAN-000044,2,2022-08-22,2022-08-20,$612.19,$612.19,0,ON_TIME
LOAN-000044,3,2022-09-22,2022-09-21,$612.19,$612.19,0,ON_TIME
LOAN-000044,4,2022-10-22,2022-10-21,$612.19,$612.19,0,ON_TIME
LOAN-000044,5,2022-11-22,2022-11-20,$612.19,$612.19,0,ON_TIME
LOAN-000044,6,2022-12-22,2022-12-21,$612.19,$612.19,0,ON_TIME
LOAN-000044,7,2023-01-22,2023-01-20,$612.19,$612.19,0,ON_TIME
LOAN-000044,8,2023-02-22,2023-02-21,$612.19,$612.19,0,ON_TIME
LOAN-000044,9,2023-03-22,2023-03-22,$612.19,$612.19,0,ON_TIME
LOAN-000044,10,2023-04-22,2023-04-20,$612.19,$612.19,0,ON_TIME
LOAN-000044,11,2023-05-22,2023-05-20,$612.19,$612.19,0,ON_TIME
LOAN-000044,12,2023-06-22,2023-06-22,$612.19,$612.19,0,ON_TIME
LOAN-000045,1,2023-02-06,2023-02-06,$101.10,$101.10,0,ON_TIME
LOAN-000045,2,2023-03-06,2023-03-05,$101.10,$101.10,0,ON_TIME
LOAN-000045,3,2023-04-06,2023-04-06,$101.10,$101.10,0,ON_TIME
LOAN-000045,4,2023-05-06,2023-05-05,$101.10,$101.10,0,ON_TIME
LOAN-000045,5,2023-06-06,2023-06-04,$101.10,$101.10,0,ON_TIME
LOAN-000045,6,2023-07-06,2023-07-06,$101.10,$101.10,0,ON_TIME
LOAN-000045,7,2023-08-06,2023-08-06,$101.10,$101.10,0,ON_TIME
LOAN-000045,8,2023-09-06,2023-09-06,$101.10,$101.10,0,ON_TIME
LOAN-000045,9,2023-10-06,2023-10-05,$101.10,$101.10,0,ON_TIME
LOAN-000045,10,2023-11-06,2023-11-04,$101.10,$101.10,0,ON_TIME
LOAN-000045,11,2023-12-06,2023-12-04,$101.10,$101.10,0,ON_TIME
LOAN-000045,12,2024-01-06,2024-01-05,$101.10,$101.10,0,ON_TIME
LOAN-000046,1,2023-01-25,2023-01-23,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,2,2023-02-25,2023-02-23,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,3,2023-03-25,2023-03-24,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,4,2023-04-25,2023-04-24,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,5,2023-05-25,2023-05-23,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,6,2023-06-25,2023-06-23,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,7,2023-07-25,2023-07-24,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,8,2023-08-25,2023-08-23,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,9,2023-09-25,2023-09-24,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,10,2023-10-25,2023-10-25,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,11,2023-11-25,2023-11-23,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000046,12,2023-12-25,2023-12-23,"$2,665.02","$2,665.02",0,ON_TIME
LOAN-000047,1,2022-11-07,2022-11-07,$94.03,$94.03,0,ON_TIME
LOAN-000047,2,2022-12-07,2022-12-07,$94.03,$94.03,0,ON_TIME
LOAN-000047,3,2023-01-07,2023-02-15,$94.03,$30.56,39,LATE_31_90
LOAN-000047,4,2023-02-07,2023-02-07,$94.03,$94.03,0,ON_TIME
LOAN-000047,5,2023-03-07,2023-03-07,$94.03,$94.03,0,ON_TIME
LOAN-000047,6,2023-04-07,2023-07-04,$94.03,$76.83,88,LATE_31_90
LOAN-000047,7,2023-05-07,2023-05-05,$94.03,$94.03,0,ON_TIME
LOAN-000047,8,2023-06-07,2023-06-07,$94.03,$94.03,0,ON_TIME
LOAN-000047,9,2023-07-07,2023-07-07,$94.03,$94.03,0,ON_TIME
LOAN-000047,10,2023-08-07,2023-08-06,$94.03,$94.03,0,ON_TIME
LOAN-000047,11,2023-09-07,2023-09-06,$94.03,$94.03,0,ON_TIME
LOAN-000047,12,2023-10-07,2023-10-06,$94.03,$94.03,0,ON_TIME
LOAN-000048,1,2022-10-03,2022-10-01,$300.80,$300.80,0,ON_TIME
LOAN-000048,2,2022-11-03,2022-11-02,$300.80,$300.80,0,ON_TIME
LOAN-000048,3,2022-12-03,2022-12-01,$300.80,$300.80,0,ON_TIME
LOAN-000048,4,2023-01-03,2023-01-20,$300.80,$300.80,17,LATE_1_30
LOAN-000048,5,2023-02-03,2023-02-07,$300.80,$300.80,4,LATE_1_30
LOAN-000048,6,2023-03-03,2023-03-02,$300.80,$300.80,0,ON_TIME
LOAN-000048,7,2023-04-03,2023-04-03,$300.80,$300.80,0,ON_TIME
LOAN-000048,8,2023-05-03,2023-05-03,$300.80,$300.80,0,ON_TIME
LOAN-000048,9,2023-06-03,2023-06-01,$300.80,$300.80,0,ON_TIME
LOAN-000048,10,2023-07-03,2023-07-02,$300.80,$300.80,0,ON_TIME
LOAN-000048,11,2023-08-03,2023-08-02,$300.80,$300.80,0,ON_TIME
LOAN-000048,12,2023-09-03,2023-09-01,$300.80,$300.80,0,ON_TIME
LOAN-000049,1,2023-03-21,2023-03-21,$317.97,$317.97,0,ON_TIME
LOAN-000049,2,2023-04-21,2023-04-19,$317.97,$317.97,0,ON_TIME
LOAN-000049,3,2023-05-21,2023-05-20,$317.97,$317.97,0,ON_TIME
LOAN-000049,4,2023-06-21,2023-06-21,$317.97,$317.97,0,ON_TIME
LOAN-000049,5,2023-07-21,2023-10-03,$317.97,$175.63,74,LATE_31_90
LOAN-000049,6,2023-08-21,2023-09-12,$317.97,$317.97,22,LATE_1_30
LOAN-000049,7,2023-09-21,2023-09-19,$317.97,$317.97,0,ON_TIME
LOAN-000049,8,2023-10-21,2023-10-21,$317.97,$317.97,0,ON_TIME
LOAN-000049,9,2023-11-21,2023-11-20,$317.97,$317.97,0,ON_TIME
LOAN-000049,10,2023-12-21,2023-12-21,$317.97,$317.97,0,ON_TIME
LOAN-000049,11,2024-01-21,2024-01-21,$317.97,$317.97,0,ON_TIME
LOAN-000049,12,2024-02-21,2024-02-20,$317.97,$317.97,0,ON_TIME
LOAN-000050,1,2023-01-04,2023-01-03,$138.97,$138.97,0,ON_TIME
LOAN-000050,2,2023-02-04,2023-02-03,$138.97,$138.97,0,ON_TIME
LOAN-000050,3,2023-03-04,2023-03-02,$138.97,$138.97,0,ON_TIME
LOAN-000050,4,2023-04-04,2023-04-02,$138.97,$138.97,0,ON_TIME
LOAN-000050,5,2023-05-04,2023-05-03,$138.97,$138.97,0,ON_TIME
LOAN-000050,6,2023-06-04,2023-06-02,$138.97,$138.97,0,ON_TIME
LOAN-000050,7,2023-07-04,2023-07-04,$138.97,$138.97,0,ON_TIME
LOAN-000050,8,2023-08-04,2023-08-03,$138.97,$138.97,0,ON_TIME
LOAN-000050,9,2023-09-04,2023-09-03,$138.97,$138.97,0,ON_TIME
LOAN-000050,10,2023-10-04,2023-10-03,$138.97,$138.97,0,ON_TIME
LOAN-000050,11,2023-11-04,2023-11-03,$138.97,$138.97,0,ON_TIME
LOAN-000050,12,2023-12-04,2023-12-02,$138.97,$138.97,0,ON_TIME
LOAN-000051,1,2022-08-15,2022-08-15,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,2,2022-09-15,2022-09-14,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,3,2022-10-15,2022-10-13,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,4,2022-11-15,2022-11-13,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,5,2022-12-15,2023-02-02,"$1,731.44","$1,486.17",49,LATE_31_90
LOAN-000051,6,2023-01-15,2023-01-13,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,7,2023-02-15,2023-02-14,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,8,2023-03-15,2023-03-14,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,9,2023-04-15,2023-04-14,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,10,2023-05-15,2023-05-13,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,11,2023-06-15,2023-06-13,"$1,731.44","$1,731.44",0,ON_TIME
LOAN-000051,12,2023-07-15,2023-09-24,"$1,731.44","$1,484.64",71,LATE_31_90
LOAN-000052,1,2022-10-15,2022-10-13,$401.65,$401.65,0,ON_TIME
LOAN-000052,2,2022-11-15,2022-11-13,$401.65,$401.65,0,ON_TIME
LOAN-000052,3,2022-12-15,2022-12-14,$401.65,$401.65,0,ON_TIME
LOAN-000052,4,2023-01-15,2023-01-13,$401.65,$401.65,0,ON_TIME
LOAN-000052,5,2023-02-15,2023-03-24,$401.65,$130.99,37,LATE_31_90
LOAN-000052,6,2023-03-15,2023-05-14,$401.65,$354.67,60,LATE_31_90
LOAN-000052,7,2023-04-15,2023-04-13,$401.65,$401.65,0,ON_TIME
LOAN-000052,8,2023-05-15,2023-05-15,$401.65,$401.65,0,ON_TIME
LOAN-000052,9,2023-06-15,2023-06-14,$401.65,$401.65,0,ON_TIME
LOAN-000052,10,2023-07-15,2023-07-13,$401.65,$401.65,0,ON_TIME
LOAN-000052,11,2023-08-15,2023-08-14,$401.65,$401.65,0,ON_TIME
LOAN-000052,12,2023-09-15,2023-09-15,$401.65,$401.65,0,ON_TIME
LOAN-000053,1,2022-09-13,2022-09-24,$358.91,$358.91,11,LATE_1_30
LOAN-000053,2,2022-10-13,2022-10-13,$358.91,$358.91,0,ON_TIME
LOAN-000053,3,2022-11-13,2022-11-12,$358.91,$358.91,0,ON_TIME
LOAN-000053,4,2022-12-13,2022-12-11,$358.91,$358.91,0,ON_TIME
LOAN-000053,5,2023-01-13,2023-01-11,$358.91,$358.91,0,ON_TIME
LOAN-000053,6,2023-02-13,2023-03-08,$358.91,$358.91,23,LATE_1_30
LOAN-000053,7,2023-03-13,2023-03-12,$358.91,$358.91,0,ON_TIME
LOAN-000053,8,2023-04-13,2023-04-12,$358.91,$358.91,0,ON_TIME
LOAN-000053,9,2023-05-13,2023-05-12,$358.91,$358.91,0,ON_TIME
LOAN-000053,10,2023-06-13,2023-06-13,$358.91,$358.91,0,ON_TIME
LOAN-000053,11,2023-07-13,2023-07-11,$358.91,$358.91,0,ON_TIME
LOAN-000053,12,2023-08-13,2023-08-12,$358.91,$358.91,0,ON_TIME
LOAN-000054,1,2022-11-10,2022-11-09,$247.96,$247.96,0,ON_TIME
LOAN-000054,2,2022-12-10,2022-12-08,$247.96,$247.96,0,ON_TIME
LOAN-000054,3,2023-01-10,2023-01-24,$247.96,$247.96,14,LATE_1_30
